"game_pk","gameGuid","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","description","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduledFrom","rescheduledFromDate"
746976,"51354839-bb7c-4d50-a81c-5899d22344a7","/api/v1.1/game/746976/feed/live","R","2024","2024-04-16T23:10:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-746976-2024-04-16","2024","night",NA,9,FALSE,120,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,10,TRUE,FALSE,6,12,5,".706",114,"Cleveland Guardians","/api/v1/teams/114",7,FALSE,FALSE,6,9,9,".500",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/746976/content",NA,NA
745837,"3bb41db0-6eae-4c44-8bcf-b11cc0464039","/api/v1.1/game/745837/feed/live","R","2024","2024-04-16T23:10:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-745837-2024-04-16","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,9,11,7,".611",134,"Pittsburgh Pirates","/api/v1/teams/134",3,TRUE,FALSE,6,9,8,".529",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745837/content",NA,NA
746004,"6444f58d-f211-4a67-a888-751ee27cf44e","/api/v1.1/game/746004/feed/live","R","2024","2024-04-16T23:40:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-746004-2024-04-16","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,7,11,9,".550",135,"San Diego Padres","/api/v1/teams/135",3,FALSE,FALSE,7,10,6,".625",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/746004/content",NA,NA
746400,"e59dd414-26de-4119-943c-e6f1e106d1ba","/api/v1.1/game/746400/feed/live","R","2024","2024-04-17T00:10:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-746400-2024-04-16","2024","night",NA,9,FALSE,145,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,11,5,".688",144,"Atlanta Braves","/api/v1/teams/144",2,FALSE,FALSE,6,6,13,".316",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/746400/content",NA,NA
747214,"6abb3bc1-1fdf-43c5-9916-06675475203d","/api/v1.1/game/747214/feed/live","R","2024","2024-04-17T01:40:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-747214-2024-04-16","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,11,FALSE,FALSE,6,10,7,".588",112,"Chicago Cubs","/api/v1/teams/112",12,TRUE,FALSE,6,9,9,".500",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/747214/content",NA,NA
745270,"0d9fbe43-02d0-43bb-a815-7ad812838d2a","/api/v1.1/game/745270/feed/live","R","2024","2024-04-17T01:40:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-745270-2024-04-16","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,6,9,8,".529",113,"Cincinnati Reds","/api/v1/teams/113",3,TRUE,FALSE,6,8,10,".444",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745270/content",NA,NA
745674,"590c8b19-114e-41b7-8b9d-9678f2b69051","/api/v1.1/game/745674/feed/live","R","2024","2024-04-17T01:40:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-745674-2024-04-16","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,6,9,9,".500",138,"St. Louis Cardinals","/api/v1/teams/138",2,FALSE,FALSE,6,7,11,".389",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/745674/content",NA,NA
746157,"0909f253-aab7-46e9-a33f-5c2adc3cf66f","/api/v1.1/game/746157/feed/live","R","2024","2024-04-17T02:10:00Z","2024-04-16",FALSE,1,TRUE,"N","P","N","14-746157-2024-04-16","2024","night",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,7,7,10,".412",120,"Washington Nationals","/api/v1/teams/120",6,TRUE,FALSE,7,12,8,".600",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/746157/content",NA,NA
746809,"bdb3849f-624f-48c0-8957-7bd3110b7218","/api/v1.1/game/746809/feed/live","R","2024","2024-04-16T23:40:00Z","2024-04-17",NA,1,TRUE,"N","P","N","14-746809-2024-04-16","2024","night","Makeup of 4/16 PPD",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","2024-04-17T18:15:00Z","2024-04-17","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,6,12,6,".667",118,"Kansas City Royals","/api/v1/teams/118",NA,NA,FALSE,6,2,15,".118",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/746809/content",NA,NA
746076,"b5adccaa-0d6e-4830-acbf-f2cf9aea04d5","/api/v1.1/game/746076/feed/live","R","2024","2024-04-17T16:10:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-746076-2024-04-17","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,6,8,11,".421",137,"San Francisco Giants","/api/v1/teams/137",1,FALSE,FALSE,6,4,15,".211",146,"Miami Marlins","/api/v1/teams/146",4169,"loanDepot park","/api/v1/venues/4169","/api/v1/game/746076/content",NA,NA
747049,"960cad4d-dd42-4951-b79c-1197fc8d3140","/api/v1.1/game/747049/feed/live","R","2024","2024-04-17T17:05:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-747049-2024-04-17","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,6,6,11,".353",142,"Minnesota Twins","/api/v1/teams/142",4,TRUE,FALSE,6,12,6,".667",110,"Baltimore Orioles","/api/v1/teams/110",2,"Oriole Park at Camden Yards","/api/v1/venues/2","/api/v1/game/747049/content",NA,NA
745836,"071d4bd2-872d-4b9e-b454-9d4bdca8eeb5","/api/v1.1/game/745836/feed/live","R","2024","2024-04-17T17:10:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-745836-2024-04-17","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,9,11,8,".579",134,"Pittsburgh Pirates","/api/v1/teams/134",9,TRUE,FALSE,6,10,8,".556",121,"New York Mets","/api/v1/teams/121",3289,"Citi Field","/api/v1/venues/3289","/api/v1/game/745836/content",NA,NA
746487,"2e5c5043-8578-46f1-bdca-0d8520954c3a","/api/v1.1/game/746487/feed/live","R","2024","2024-04-17T17:10:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-746487-2024-04-17","2024","day",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,6,10,9,".526",140,"Texas Rangers","/api/v1/teams/140",4,FALSE,FALSE,6,10,8,".556",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/746487/content",NA,NA
746005,"3fea8991-8225-43ca-aa69-1130d4a70898","/api/v1.1/game/746005/feed/live","R","2024","2024-04-17T17:10:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-746005-2024-04-17","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,7,11,10,".524",135,"San Diego Padres","/api/v1/teams/135",1,TRUE,FALSE,7,11,6,".647",158,"Milwaukee Brewers","/api/v1/teams/158",32,"American Family Field","/api/v1/venues/32","/api/v1/game/746005/content",NA,NA
746401,"81294b0f-2b4b-4c07-9101-4970ee6144f1","/api/v1.1/game/746401/feed/live","R","2024","2024-04-17T18:10:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-746401-2024-04-17","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,6,12,5,".706",144,"Atlanta Braves","/api/v1/teams/144",4,FALSE,FALSE,6,6,14,".300",117,"Houston Astros","/api/v1/teams/117",2392,"Minute Maid Park","/api/v1/venues/2392","/api/v1/game/746401/content",NA,NA
746807,"e6c5da4c-9d39-4096-8ba5-b47daccb3c3c","/api/v1.1/game/746807/feed/live","R","2024","2024-04-17T18:10:00Z","2024-04-17",FALSE,1,TRUE,"Y","P","N","14-746807-2024-04-17","2024","day",NA,9,FALSE,120,3,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,TRUE,FALSE,6,12,6,".667",118,"Kansas City Royals","/api/v1/teams/118",2,FALSE,FALSE,6,2,15,".118",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/746807/content",NA,NA
746809,"bdb3849f-624f-48c0-8957-7bd3110b7218","/api/v1.1/game/746809/feed/live","R","2024","2024-04-17T18:15:00Z","2024-04-17",FALSE,2,TRUE,"Y","P","N","14-746809-2024-04-17","2024","day","Makeup of 4/16 PPD",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",TRUE,"F",NA,1,FALSE,FALSE,6,12,7,".632",118,"Kansas City Royals","/api/v1/teams/118",2,TRUE,FALSE,6,3,15,".167",145,"Chicago White Sox","/api/v1/teams/145",4,"Guaranteed Rate Field","/api/v1/venues/4","/api/v1/game/746809/content","2024-04-16T23:40:00Z","2024-04-16"
744948,"9de86d0a-00ec-4869-8079-0393756f7ecd","/api/v1.1/game/744948/feed/live","R","2024","2024-04-17T19:07:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-744948-2024-04-17","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,TRUE,FALSE,6,13,6,".684",147,"New York Yankees","/api/v1/teams/147",4,FALSE,FALSE,6,10,9,".526",141,"Toronto Blue Jays","/api/v1/teams/141",14,"Rogers Centre","/api/v1/venues/14","/api/v1/game/744948/content",NA,NA
746159,"a63466dd-b3fe-4269-8a4c-40d3dc24d91e","/api/v1.1/game/746159/feed/live","R","2024","2024-04-17T19:10:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-746159-2024-04-17","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,7,8,10,".444",120,"Washington Nationals","/api/v1/teams/120",0,FALSE,FALSE,7,12,9,".571",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/746159/content",NA,NA
745671,"3056ce01-8014-45e8-9a98-7dbbc934040b","/api/v1.1/game/745671/feed/live","R","2024","2024-04-17T19:37:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-745671-2024-04-17","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,6,9,10,".474",138,"St. Louis Cardinals","/api/v1/teams/138",6,TRUE,FALSE,6,8,11,".421",133,"Oakland Athletics","/api/v1/teams/133",10,"Oakland Coliseum","/api/v1/venues/10","/api/v1/game/745671/content",NA,NA
747212,"51dd1e48-67bf-46bb-b9fd-588cbcb06fa8","/api/v1.1/game/747212/feed/live","R","2024","2024-04-17T19:40:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-747212-2024-04-17","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,6,11,7,".611",112,"Chicago Cubs","/api/v1/teams/112",3,FALSE,FALSE,6,9,10,".474",109,"Arizona Diamondbacks","/api/v1/teams/109",15,"Chase Field","/api/v1/venues/15","/api/v1/game/747212/content",NA,NA
745267,"1c8ace07-f16a-4809-bf4c-f073d1ce51cd","/api/v1.1/game/745267/feed/live","R","2024","2024-04-17T20:10:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-745267-2024-04-17","2024","day",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,6,9,9,".500",113,"Cincinnati Reds","/api/v1/teams/113",5,TRUE,FALSE,6,9,10,".474",136,"Seattle Mariners","/api/v1/teams/136",680,"T-Mobile Park","/api/v1/venues/680","/api/v1/game/745267/content",NA,NA
745591,"18473c84-d1da-4571-b452-82eda1c6827b","/api/v1.1/game/745591/feed/live","R","2024","2024-04-17T22:05:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-745591-2024-04-17","2024","night",NA,9,FALSE,120,3,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,6,4,15,".211",115,"Colorado Rockies","/api/v1/teams/115",7,TRUE,FALSE,6,11,8,".579",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/745591/content",NA,NA
745105,"50b100e0-70ea-46fd-8f83-8b11c8e4eae6","/api/v1.1/game/745105/feed/live","R","2024","2024-04-17T22:50:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-745105-2024-04-17","2024","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,6,9,9,".500",108,"Los Angeles Angels","/api/v1/teams/108",4,FALSE,FALSE,6,10,9,".526",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745105/content",NA,NA
746973,"0206bdd2-b646-45af-9bdd-7104bbed3e91","/api/v1.1/game/746973/feed/live","R","2024","2024-04-17T23:10:00Z","2024-04-17",FALSE,1,TRUE,"N","P","N","14-746973-2024-04-17","2024","night",NA,9,FALSE,120,4,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,6,12,6,".667",114,"Cleveland Guardians","/api/v1/teams/114",2,TRUE,FALSE,6,10,9,".526",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/746973/content",NA,NA
745104,"d61c1494-e1cb-44ad-84f6-107e90095f54","/api/v1.1/game/745104/feed/live","R","2024","2024-04-18T17:10:00Z","2024-04-18",FALSE,1,TRUE,"N","P","N","14-745104-2024-04-18","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,6,9,10,".474",108,"Los Angeles Angels","/api/v1/teams/108",2,TRUE,FALSE,6,11,9,".550",139,"Tampa Bay Rays","/api/v1/teams/139",12,"Tropicana Field","/api/v1/venues/12","/api/v1/game/745104/content",NA,NA
746485,"adfc99ee-0023-4eb1-a311-93b6f4bf875e","/api/v1.1/game/746485/feed/live","R","2024","2024-04-18T17:10:00Z","2024-04-18",FALSE,1,TRUE,"N","P","N","14-746485-2024-04-18","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,6,11,9,".550",140,"Texas Rangers","/api/v1/teams/140",7,FALSE,FALSE,6,10,9,".526",116,"Detroit Tigers","/api/v1/teams/116",2394,"Comerica Park","/api/v1/venues/2394","/api/v1/game/746485/content",NA,NA
746970,"c0bcaac8-475b-4c21-9b58-207374749a09","/api/v1.1/game/746970/feed/live","R","2024","2024-04-18T17:35:00Z","2024-04-18",FALSE,1,TRUE,"N","P","N","14-746970-2024-04-18","2024","day",NA,9,FALSE,120,4,4,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,6,13,6,".684",114,"Cleveland Guardians","/api/v1/teams/114",4,FALSE,FALSE,6,10,10,".500",111,"Boston Red Sox","/api/v1/teams/111",3,"Fenway Park","/api/v1/venues/3","/api/v1/game/746970/content",NA,NA
745356,"68260615-66b4-4e93-a8e6-315962ef4801","/api/v1.1/game/745356/feed/live","R","2024","2024-04-19T01:45:00Z","2024-04-18",FALSE,1,TRUE,"N","P","N","14-745356-2024-04-18","2024","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,7,9,11,".450",109,"Arizona Diamondbacks","/api/v1/teams/109",5,TRUE,FALSE,7,9,11,".450",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/745356/content",NA,NA
746891,"f36ad8a7-666f-4ab1-a5ed-1abbc344b0a0","/api/v1.1/game/746891/feed/live","R","2024","2024-04-18T23:40:00Z","2024-04-20",NA,1,TRUE,"N","P","N","14-746891-2024-04-18","2024","night",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","2024-04-20T23:40:00Z","2024-04-20","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,7,5,16,".238",146,"Miami Marlins","/api/v1/teams/146",NA,NA,FALSE,7,12,8,".600",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/746891/content",NA,NA
746892,"5218b3f2-adbe-4b2d-ab5e-4b5ac6796f63","/api/v1.1/game/746892/feed/live","R","2024","2024-04-19T18:20:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-746892-2024-04-19","2024","day",NA,9,FALSE,120,4,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,7,4,16,".200",146,"Miami Marlins","/api/v1/teams/146",8,TRUE,FALSE,7,12,7,".632",112,"Chicago Cubs","/api/v1/teams/112",17,"Wrigley Field","/api/v1/venues/17","/api/v1/game/746892/content",NA,NA
746729,"43b66866-4af1-48f7-9b90-4e2de9dce26d","/api/v1.1/game/746729/feed/live","R","2024","2024-04-19T22:40:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-746729-2024-04-19","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,7,9,11,".450",108,"Los Angeles Angels","/api/v1/teams/108",7,TRUE,FALSE,7,10,9,".526",113,"Cincinnati Reds","/api/v1/teams/113",2602,"Great American Ball Park","/api/v1/venues/2602","/api/v1/game/746729/content",NA,NA
745518,"e2628c48-f4be-4aaf-a26d-22f2c88cfcc0","/api/v1.1/game/745518/feed/live","R","2024","2024-04-19T22:40:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-745518-2024-04-19","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,7,11,10,".524",111,"Boston Red Sox","/api/v1/teams/111",1,FALSE,FALSE,7,11,9,".550",134,"Pittsburgh Pirates","/api/v1/teams/134",31,"PNC Park","/api/v1/venues/31","/api/v1/game/745518/content",NA,NA
745592,"7cca2a9e-342a-4616-8f03-1ffb8a03ee7b","/api/v1.1/game/745592/feed/live","R","2024","2024-04-19T22:40:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-745592-2024-04-19","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,0,FALSE,FALSE,7,3,16,".158",145,"Chicago White Sox","/api/v1/teams/145",7,TRUE,FALSE,7,12,8,".600",143,"Philadelphia Phillies","/api/v1/teams/143",2681,"Citizens Bank Park","/api/v1/venues/2681","/api/v1/game/745592/content",NA,NA
744872,"6a13ad65-ff8b-4ca3-967d-8fd43545d8db","/api/v1.1/game/744872/feed/live","R","2024","2024-04-19T22:45:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-744872-2024-04-19","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,7,7,14,".333",117,"Houston Astros","/api/v1/teams/117",3,FALSE,FALSE,8,8,11,".421",120,"Washington Nationals","/api/v1/teams/120",3309,"Nationals Park","/api/v1/venues/3309","/api/v1/game/744872/content",NA,NA
745758,"d1394284-311a-41e2-a8b5-2e5406ded860","/api/v1.1/game/745758/feed/live","R","2024","2024-04-19T23:05:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-745758-2024-04-19","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,7,11,10,".524",139,"Tampa Bay Rays","/api/v1/teams/139",5,TRUE,FALSE,7,14,6,".700",147,"New York Yankees","/api/v1/teams/147",3313,"Yankee Stadium","/api/v1/venues/3313","/api/v1/game/745758/content",NA,NA
746650,"c19aff08-6d67-4610-b0b2-e495b68201bc","/api/v1.1/game/746650/feed/live","R","2024","2024-04-19T23:10:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-746650-2024-04-19","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,7,8,12,".400",133,"Oakland Athletics","/api/v1/teams/133",10,TRUE,FALSE,7,14,6,".700",114,"Cleveland Guardians","/api/v1/teams/114",5,"Progressive Field","/api/v1/venues/5","/api/v1/game/746650/content",NA,NA
747136,"a09838c0-50da-4549-90ad-487ee46c0318","/api/v1.1/game/747136/feed/live","R","2024","2024-04-19T23:20:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-747136-2024-04-19","2024","night",NA,9,FALSE,145,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,7,11,10,".524",140,"Texas Rangers","/api/v1/teams/140",8,TRUE,FALSE,7,13,5,".722",144,"Atlanta Braves","/api/v1/teams/144",4705,"Truist Park","/api/v1/venues/4705","/api/v1/game/747136/content",NA,NA
746325,"d5e61448-73c6-44f5-84b1-b78b5ba288fb","/api/v1.1/game/746325/feed/live","R","2024","2024-04-19T23:40:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-746325-2024-04-19","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,7,12,7,".632",110,"Baltimore Orioles","/api/v1/teams/110",9,TRUE,FALSE,7,13,7,".650",118,"Kansas City Royals","/api/v1/teams/118",7,"Kauffman Stadium","/api/v1/venues/7","/api/v1/game/746325/content",NA,NA
745922,"5823fafb-8d57-4f86-b1b3-622db342fee1","/api/v1.1/game/745922/feed/live","R","2024","2024-04-20T00:10:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-745922-2024-04-19","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,7,11,9,".550",116,"Detroit Tigers","/api/v1/teams/116",4,FALSE,FALSE,7,6,12,".333",142,"Minnesota Twins","/api/v1/teams/142",3312,"Target Field","/api/v1/venues/3312","/api/v1/game/745922/content",NA,NA
745189,"e4e9acfd-871a-462d-96fc-b78ae9352f39","/api/v1.1/game/745189/feed/live","R","2024","2024-04-20T00:15:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-745189-2024-04-19","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,8,12,6,".667",158,"Milwaukee Brewers","/api/v1/teams/158",1,FALSE,FALSE,7,9,11,".450",138,"St. Louis Cardinals","/api/v1/teams/138",2889,"Busch Stadium","/api/v1/venues/2889","/api/v1/game/745189/content",NA,NA
745430,"c1e292c4-d912-48d5-9306-c08d35325004","/api/v1.1/game/745430/feed/live","R","2024","2024-04-20T01:40:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-745430-2024-04-19","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,7,11,9,".550",141,"Toronto Blue Jays","/api/v1/teams/141",1,FALSE,FALSE,8,11,11,".500",135,"San Diego Padres","/api/v1/teams/135",2680,"Petco Park","/api/v1/venues/2680","/api/v1/game/745430/content",NA,NA
746160,"3a34a3fd-5f97-450d-b297-c994c1e71643","/api/v1.1/game/746160/feed/live","R","2024","2024-04-20T02:10:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-746160-2024-04-19","2024","night",NA,9,FALSE,120,3,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,9,TRUE,FALSE,7,11,8,".579",121,"New York Mets","/api/v1/teams/121",4,FALSE,FALSE,8,12,10,".545",119,"Los Angeles Dodgers","/api/v1/teams/119",22,"Dodger Stadium","/api/v1/venues/22","/api/v1/game/746160/content",NA,NA
745352,"2c74d209-c4c8-4881-8e25-c90ecc046c15","/api/v1.1/game/745352/feed/live","R","2024","2024-04-20T02:15:00Z","2024-04-19",FALSE,1,TRUE,"N","P","N","14-745352-2024-04-19","2024","night",NA,9,FALSE,145,4,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,17,TRUE,FALSE,7,10,11,".476",109,"Arizona Diamondbacks","/api/v1/teams/109",1,FALSE,FALSE,7,9,12,".429",137,"San Francisco Giants","/api/v1/teams/137",2395,"Oracle Park","/api/v1/venues/2395","/api/v1/game/745352/content",NA,NA
